"category","meta_cat","group_num","year","gross_inv","gross_inv_chain","gross_inv_ipd","high_cat"
"S&L","Transportation",11,1993,46215.215,115955.602,39.855957110205,"Total basic infrastructure"
"S&L","Transportation",11,1994,49335.816,121808.769,40.5026800656692,"Total basic infrastructure"
"S&L","Transportation",11,1995,49406.939,116158.487,42.5340758785882,"Total basic infrastructure"
"S&L","Transportation",11,1996,51605.569,116303.266,44.3715561693684,"Total basic infrastructure"
"S&L","Transportation",11,1997,54652.673,117778.215,46.4030406641839,"Total basic infrastructure"
"S&L","Transportation",11,1998,58064.453,122141.356,47.5387329087783,"Total basic infrastructure"
"S&L","Transportation",11,1999,63457.566,129142.695,49.1375574901856,"Total basic infrastructure"
"S&L","Transportation",11,2000,70202.143,136408.343,51.4646989004184,"Total basic infrastructure"
"S&L","Transportation",11,2001,76388.069,144202.685,52.9727092113437,"Total basic infrastructure"
"S&L","Transportation",11,2002,79755.314,145561.753,54.7913942751157,"Total basic infrastructure"
"S&L","Transportation",11,2003,80929.188,144357.698,56.0615672882232,"Total basic infrastructure"
"S&L","Transportation",11,2004,82948.768,140797.317,58.9135998948048,"Total basic infrastructure"
"S&L","Transportation",11,2005,87672.238,133101.467,65.868724046445,"Total basic infrastructure"
"S&L","Transportation",11,2006,94203.478,129937.377,72.4991377962016,"Total basic infrastructure"
"S&L","Transportation",11,2007,99478.613,121785.719,81.6833154304406,"Total basic infrastructure"
"S&L","Transportation",11,2008,102783.565,116306.55,88.372980713468,"Total basic infrastructure"
"S&L","Transportation",11,2009,107181.102,119309.179,89.8347494286253,"Total basic infrastructure"
"S&L","Transportation",11,2010,106887.894,117498.986,90.96920547042,"Total basic infrastructure"
"S&L","Transportation",11,2011,106596.632,112011.401,95.1658769092621,"Total basic infrastructure"
"S&L","Transportation",11,2012,107475.999,107475.999,100,"Total basic infrastructure"
"S&L","Transportation",11,2013,106918.247,104212.114,102.596754730453,"Total basic infrastructure"
"S&L","Transportation",11,2014,112426.733,108244.871,103.863335011966,"Total basic infrastructure"
"S&L","Transportation",11,2015,117872.141,113432.068,103.914301377279,"Total basic infrastructure"
"S&L","Transportation",11,2016,120141.695,115231.622,104.261046503363,"Total basic infrastructure"
"S&L","Transportation",11,2017,120748.278,112292.772,107.529875564921,"Total basic infrastructure"
"Private","Health",18,1947,89,1090,NA,"Total social infrastructure"
"Private","Health",18,1948,102,1122,NA,"Total social infrastructure"
"Private","Health",18,1949,163,1848,NA,"Total social infrastructure"
"Private","Health",18,1950,277,3166,NA,"Total social infrastructure"
"Private","Health",18,1951,338,3401,NA,"Total social infrastructure"
"Private","Health",18,1952,318,3117,NA,"Total social infrastructure"
"Private","Health",18,1953,256,2496,NA,"Total social infrastructure"
"Private","Health",18,1954,272,2726,NA,"Total social infrastructure"
"Private","Health",18,1955,269,2658,NA,"Total social infrastructure"
"Private","Health",18,1956,278,2527,NA,"Total social infrastructure"
"Private","Health",18,1957,423,3698,NA,"Total social infrastructure"
"Private","Health",18,1958,484,4347,NA,"Total social infrastructure"
"Private","Health",18,1959,460,4166,NA,"Total social infrastructure"
"Private","Health",18,1960,488,4427,NA,"Total social infrastructure"
"Private","Health",18,1961,622,5659,NA,"Total social infrastructure"
"Private","Health",18,1962,794,7144,NA,"Total social infrastructure"
"Private","Health",18,1963,830,7334,NA,"Total social infrastructure"
"Private","Health",18,1964,1041,9006,NA,"Total social infrastructure"
"Private","Health",18,1965,1124,9414,NA,"Total social infrastructure"
"Private","Health",18,1966,1147,9263,NA,"Total social infrastructure"
"Private","Health",18,1967,1074,8408,NA,"Total social infrastructure"
"Private","Health",18,1968,1273,9495,NA,"Total social infrastructure"
"Private","Health",18,1969,1753,12164,NA,"Total social infrastructure"
"Private","Health",18,1970,2124,13864,NA,"Total social infrastructure"
"Private","Health",18,1971,2471,14863,NA,"Total social infrastructure"
"Private","Health",18,1972,2805,15594,NA,"Total social infrastructure"
"Private","Health",18,1973,2862,14728,NA,"Total social infrastructure"
"Private","Health",18,1974,2976,13785,NA,"Total social infrastructure"
"Private","Health",18,1975,3055,12891,NA,"Total social infrastructure"
"Private","Health",18,1976,3282,13375,NA,"Total social infrastructure"
"Private","Health",18,1977,3275,12498,NA,"Total social infrastructure"
"Private","Health",18,1978,3432,11963,NA,"Total social infrastructure"
"Private","Health",18,1979,3720,11680,NA,"Total social infrastructure"
"Private","Health",18,1980,4355,12281,NA,"Total social infrastructure"
"Private","Health",18,1981,5347,13826,NA,"Total social infrastructure"
"Private","Health",18,1982,7415,18034,NA,"Total social infrastructure"
"Private","Health",18,1983,8363,19729,NA,"Total social infrastructure"
"Private","Health",18,1984,8185,18592,NA,"Total social infrastructure"
"Private","Health",18,1985,7471,16439,NA,"Total social infrastructure"
"Private","Health",18,1986,7362,15655,NA,"Total social infrastructure"
"Private","Health",18,1987,8003,16412,NA,"Total social infrastructure"
"Private","Health",18,1988,9373,18537,NA,"Total social infrastructure"
"Private","Health",18,1989,9519,18182,NA,"Total social infrastructure"
"Private","Health",18,1990,10470,19388,NA,"Total social infrastructure"
"Private","Health",18,1991,9837,17956,NA,"Total social infrastructure"
"Private","Health",18,1992,10322,18728,NA,"Total social infrastructure"
"Private","Health",18,1993,11225,19705,NA,"Total social infrastructure"
"Private","Health",18,1994,11224,18983,NA,"Total social infrastructure"
"Private","Health",18,1995,9862,16040,NA,"Total social infrastructure"
"Private","Health",18,1996,9374,14908,NA,"Total social infrastructure"
"Private","Health",18,1997,11240,17328,NA,"Total social infrastructure"
"Private","Health",18,1998,10658,15853,NA,"Total social infrastructure"
"Private","Health",18,1999,10682,15242,NA,"Total social infrastructure"
"Private","Health",18,2000,11461,15656,NA,"Total social infrastructure"
"Private","Health",18,2001,12733,16651,NA,"Total social infrastructure"
"Private","Health",18,2002,15673,20124,NA,"Total social infrastructure"
"Private","Health",18,2003,17146,21365,NA,"Total social infrastructure"
"Private","Health",18,2004,18174,21349,NA,"Total social infrastructure"
"Private","Health",18,2005,20541,22272,NA,"Total social infrastructure"
"Private","Health",18,2006,24665,24632,NA,"Total social infrastructure"
"Private","Health",18,2007,27613,26333,NA,"Total social infrastructure"
"Private","Health",18,2008,28781,26880,NA,"Total social infrastructure"
"Private","Health",18,2009,27827,27105,NA,"Total social infrastructure"
"Private","Health",18,2010,24231,24710,NA,"Total social infrastructure"
"Private","Health",18,2011,23054,23329,NA,"Total social infrastructure"
"Private","Health",18,2012,23888,23888,NA,"Total social infrastructure"
"Private","Health",18,2013,21610,21129,NA,"Total social infrastructure"
"Private","Health",18,2014,19899,18867,NA,"Total social infrastructure"
"Private","Health",18,2015,21777,20497,NA,"Total social infrastructure"
"Private","Health",18,2016,22205,20776,NA,"Total social infrastructure"
"Private","Health",18,2017,22582,20833,NA,"Total social infrastructure"
"S&L","Health",18,1947,46.444,594.935,NA,"Total social infrastructure"
"S&L","Health",18,1948,113.746,1311.941,NA,"Total social infrastructure"
"S&L","Health",18,1949,287.191,3403.502,NA,"Total social infrastructure"
"S&L","Health",18,1950,350.755,4187.136,NA,"Total social infrastructure"
"S&L","Health",18,1951,393.463,4137.99,NA,"Total social infrastructure"
"S&L","Health",18,1952,381.098,3908.655,NA,"Total social infrastructure"
"S&L","Health",18,1953,301.399,3075.672,NA,"Total social infrastructure"
"S&L","Health",18,1954,295.601,3092.056,NA,"Total social infrastructure"
"S&L","Health",18,1955,277.164,2851.419,NA,"Total social infrastructure"
"S&L","Health",18,1956,262.419,2489.39,NA,"Total social infrastructure"
"S&L","Health",18,1957,307.335,2801.93,NA,"Total social infrastructure"
"S&L","Health",18,1958,353.621,3318.501,NA,"Total social infrastructure"
"S&L","Health",18,1959,370,3294.862,NA,"Total social infrastructure"
"S&L","Health",18,1960,344.999,3050.284,NA,"Total social infrastructure"
"S&L","Health",18,1961,310,2742.485,NA,"Total social infrastructure"
"S&L","Health",18,1962,332,2903.521,NA,"Total social infrastructure"
"S&L","Health",18,1963,328,2853.883,NA,"Total social infrastructure"
"S&L","Health",18,1964,346,2969.947,NA,"Total social infrastructure"
"S&L","Health",18,1965,371,3111.336,NA,"Total social infrastructure"
"S&L","Health",18,1966,377.999,3065.508,NA,"Total social infrastructure"
"S&L","Health",18,1967,546,4305.318,NA,"Total social infrastructure"
"S&L","Health",18,1968,636,4811.196,NA,"Total social infrastructure"
"S&L","Health",18,1969,719,4982.352,NA,"Total social infrastructure"
"S&L","Health",18,1970,718,4638.512,NA,"Total social infrastructure"
"S&L","Health",18,1971,840.001,4996.868,NA,"Total social infrastructure"
"S&L","Health",18,1972,858,4797.943,NA,"Total social infrastructure"
"S&L","Health",18,1973,854,4388.177,NA,"Total social infrastructure"
"S&L","Health",18,1974,1083,4995.926,NA,"Total social infrastructure"
"S&L","Health",18,1975,1345,5650.737,NA,"Total social infrastructure"
"S&L","Health",18,1976,1524.001,6181.907,NA,"Total social infrastructure"
"S&L","Health",18,1977,1378.001,5249.435,NA,"Total social infrastructure"
"S&L","Health",18,1978,1339,4642.284,NA,"Total social infrastructure"
"S&L","Health",18,1979,1449,4510.492,NA,"Total social infrastructure"
"S&L","Health",18,1980,1549,4342.791,NA,"Total social infrastructure"
"S&L","Health",18,1981,1485,3820.926,NA,"Total social infrastructure"
"S&L","Health",18,1982,1524.001,3691.233,NA,"Total social infrastructure"
"S&L","Health",18,1983,1406,3302.133,NA,"Total social infrastructure"
"S&L","Health",18,1984,1472,3326.632,NA,"Total social infrastructure"
"S&L","Health",18,1985,1464,3204.239,NA,"Total social infrastructure"
"S&L","Health",18,1986,1548.001,3279.505,NA,"Total social infrastructure"
"S&L","Health",18,1987,1680.999,3431.309,NA,"Total social infrastructure"
"S&L","Health",18,1988,1671.998,3292.43,NA,"Total social infrastructure"
"S&L","Health",18,1989,1672,3178.227,NA,"Total social infrastructure"
"S&L","Health",18,1990,1873.001,3452.036,NA,"Total social infrastructure"
"S&L","Health",18,1991,2101.999,3821.507,NA,"Total social infrastructure"
"S&L","Health",18,1992,2301.999,4162.404,NA,"Total social infrastructure"
"S&L","Health",18,1993,2280.001,3983.313,NA,"Total social infrastructure"
"S&L","Health",18,1994,2100.001,3540.564,NA,"Total social infrastructure"
"S&L","Health",18,1995,2167,3509.03,NA,"Total social infrastructure"
"S&L","Health",18,1996,2236.999,3540.622,NA,"Total social infrastructure"
"S&L","Health",18,1997,2431,3732.082,NA,"Total social infrastructure"
"S&L","Health",18,1998,2413.001,3578.197,NA,"Total social infrastructure"
"S&L","Health",18,1999,2136.999,3039.054,NA,"Total social infrastructure"
"S&L","Health",18,2000,2018,2748.145,NA,"Total social infrastructure"
"S&L","Health",18,2001,2411,3142.024,NA,"Total social infrastructure"
"S&L","Health",18,2002,3066,3918.406,NA,"Total social infrastructure"
"S&L","Health",18,2003,3375,4180.868,NA,"Total social infrastructure"
"S&L","Health",18,2004,3524.001,4107.632,NA,"Total social infrastructure"
"S&L","Health",18,2005,3938,4239.355,NA,"Total social infrastructure"
"S&L","Health",18,2006,4477,4449.977,NA,"Total social infrastructure"
"S&L","Health",18,2007,5252,5006.193,NA,"Total social infrastructure"
"S&L","Health",18,2008,5604.401,5265.945,NA,"Total social infrastructure"
"S&L","Health",18,2009,5505.799,5385.966,NA,"Total social infrastructure"
"S&L","Health",18,2010,5129.2,5232.225,NA,"Total social infrastructure"
"S&L","Health",18,2011,5483.6,5550.688,NA,"Total social infrastructure"
"S&L","Health",18,2012,5653,5653,NA,"Total social infrastructure"
"S&L","Health",18,2013,5896,5764.273,NA,"Total social infrastructure"
"S&L","Health",18,2014,5235.001,4964.252,NA,"Total social infrastructure"
"S&L","Health",18,2015,4831,4547.101,NA,"Total social infrastructure"
"S&L","Health",18,2016,4983.001,4661.386,NA,"Total social infrastructure"
"S&L","Health",18,2017,5428.001,5005.473,NA,"Total social infrastructure"
"Federal","Health",18,1947,60,681.657,NA,"Total social infrastructure"
"Federal","Health",18,1948,179,1833.584,NA,"Total social infrastructure"
"Federal","Health",18,1949,336,3551.317,NA,"Total social infrastructure"
"Federal","Health",18,1950,303,3233.098,NA,"Total social infrastructure"
"Federal","Health",18,1951,183,1698.85,NA,"Total social infrastructure"
"Federal","Health",18,1952,143,1294.867,NA,"Total social infrastructure"
"Federal","Health",18,1953,86,776.075,NA,"Total social infrastructure"
"Federal","Health",18,1954,66,613.468,NA,"Total social infrastructure"
"Federal","Health",18,1955,59,539.55,NA,"Total social infrastructure"
"Federal","Health",18,1956,89,749.539,NA,"Total social infrastructure"
"Federal","Health",18,1957,100,807.625,NA,"Total social infrastructure"
"Federal","Health",18,1958,91,742.161,NA,"Total social infrastructure"
"Federal","Health",18,1959,127,1140.777,NA,"Total social infrastructure"
"Federal","Health",18,1960,123,1092.844,NA,"Total social infrastructure"
"Federal","Health",18,1961,130,1147.142,NA,"Total social infrastructure"
"Federal","Health",18,1962,134,1173.732,NA,"Total social infrastructure"
"Federal","Health",18,1963,157,1340.425,NA,"Total social infrastructure"
"Federal","Health",18,1964,166,1388.35,NA,"Total social infrastructure"
"Federal","Health",18,1965,208,1685.54,NA,"Total social infrastructure"
"Federal","Health",18,1966,187,1468.434,NA,"Total social infrastructure"
"Federal","Health",18,1967,139,1071.493,NA,"Total social infrastructure"
"Federal","Health",18,1968,140,1025.273,NA,"Total social infrastructure"
"Federal","Health",18,1969,128,854.666,NA,"Total social infrastructure"
"Federal","Health",18,1970,159,973.959,NA,"Total social infrastructure"
"Federal","Health",18,1971,211,1159.473,NA,"Total social infrastructure"
"Federal","Health",18,1972,205,1040.58,NA,"Total social infrastructure"
"Federal","Health",18,1973,209,993.761,NA,"Total social infrastructure"
"Federal","Health",18,1974,253,1068.862,NA,"Total social infrastructure"
